      No     Day     Mon    Year  INConcob0000001  INConcsi0000001  INConcob0000002  INConcsi0000002  INConcob0000003  INConcsi0000003
    3695      12       2    2007    -9999.0000000        3.2960415    -9999.0000000        2.6260869    -9999.0000000        3.0769133
    3696      13       2    2007    -9999.0000000        3.2758019    -9999.0000000        2.7120708    -9999.0000000        2.9345233
    3697      14       2    2007    -9999.0000000        3.2576307    -9999.0000000        2.7546509    -9999.0000000        2.8938191
    3698      15       2    2007    -9999.0000000        3.2791809    -9999.0000000        2.7455262    -9999.0000000        2.8277456
    3699      16       2    2007    -9999.0000000        3.2278168    -9999.0000000        2.7204872    -9999.0000000        2.8063350
    3700      17       2    2007    -9999.0000000        3.1881997    -9999.0000000        2.6843637    -9999.0000000        2.8332720
    3701      18       2    2007    -9999.0000000        3.1756276    -9999.0000000        2.6519790    -9999.0000000        2.8456104
    3702      19       2    2007        4.5400000        3.1835708    -9999.0000000        2.6264222    -9999.0000000        2.8355246
    3703      20       2    2007    -9999.0000000        3.2062840    -9999.0000000        2.6045162    -9999.0000000        2.8199794
    3704      21       2    2007    -9999.0000000        3.2287554    -9999.0000000        2.5864091    -9999.0000000        2.8290309
    3705      22       2    2007    -9999.0000000        3.2696627    -9999.0000000        2.5714814    -9999.0000000        2.7995168
    3706      23       2    2007    -9999.0000000        3.2709396    -9999.0000000        2.5597332    -9999.0000000        2.7738728
    3707      24       2    2007    -9999.0000000        3.2760947    -9999.0000000        2.5356573    -9999.0000000        2.7679235
    3708      25       2    2007    -9999.0000000        3.2859882    -9999.0000000        2.5159018    -9999.0000000        2.7784480
    3709      26       2    2007    -9999.0000000        3.3156104    -9999.0000000        2.4985585    -9999.0000000        2.7653265
    3710      27       2    2007    -9999.0000000        3.2920519    -9999.0000000        2.5155392    -9999.0000000        2.7309719
    3711      28       2    2007    -9999.0000000        3.3766528    -9999.0000000        2.5197181    -9999.0000000        2.6784547
    3712       1       3    2007    -9999.0000000        3.2937879    -9999.0000000        2.5269573    -9999.0000000        2.7210686
    3713       2       3    2007    -9999.0000000        3.2284089    -9999.0000000        2.5618665    -9999.0000000        2.6594461
    3714       3       3    2007    -9999.0000000        3.1824048    -9999.0000000        2.5786051    -9999.0000000        2.6970915
    3715       4       3    2007    -9999.0000000        3.2094691    -9999.0000000        2.5814800    -9999.0000000        2.6494216
    3716       5       3    2007    -9999.0000000        3.1292334    -9999.0000000        2.5872070    -9999.0000000        2.7343391
    3717       6       3    2007    -9999.0000000        3.0858809    -9999.0000000        2.6010324    -9999.0000000        2.8232587
    3718       7       3    2007    -9999.0000000        3.0760998    -9999.0000000        2.6169572    -9999.0000000        2.8570804
    3719       8       3    2007    -9999.0000000        3.0928166    -9999.0000000        2.6361102    -9999.0000000        2.8818672
    3720       9       3    2007    -9999.0000000        3.1283849    -9999.0000000        2.6442720    -9999.0000000        2.9008191
    3721      10       3    2007    -9999.0000000        3.1851665    -9999.0000000        2.6556911    -9999.0000000        2.8790657
    3722      11       3    2007    -9999.0000000        3.2093942    -9999.0000000        2.6429651    -9999.0000000        2.8587471
    3723      12       3    2007    -9999.0000000        3.2279804    -9999.0000000        2.6248047    -9999.0000000        2.8278884
    3724      13       3    2007    -9999.0000000        3.2370756    -9999.0000000        2.5897190    -9999.0000000        2.7898725
    3725      14       3    2007    -9999.0000000        3.2391801    -9999.0000000        2.5487505    -9999.0000000        2.7473683
    3726      15       3    2007    -9999.0000000        3.2368007    -9999.0000000        2.5077591    -9999.0000000        2.7008744
    3727      16       3    2007    -9999.0000000        3.2296016    -9999.0000000        2.4544883    -9999.0000000        2.6508063
    3728      17       3    2007    -9999.0000000        3.2523891    -9999.0000000        2.4247500    -9999.0000000        2.6721574
    3729      18       3    2007    -9999.0000000        3.3014136    -9999.0000000        2.4055159    -9999.0000000        2.6083157
    3730      19       3    2007        3.0200000        3.3048255        2.8500000        2.4003641        2.7700000        2.5595585
    3731      20       3    2007    -9999.0000000        3.2232370    -9999.0000000        2.3912758    -9999.0000000        2.5498166
    3732      21       3    2007    -9999.0000000        3.3587234    -9999.0000000        2.4903518    -9999.0000000        2.5286687
    3733      22       3    2007    -9999.0000000        3.8411508    -9999.0000000        2.6933755    -9999.0000000        2.5015445
    3734      23       3    2007    -9999.0000000        4.2322367    -9999.0000000        2.7053675    -9999.0000000        2.7264336
    3735      24       3    2007    -9999.0000000        4.3183099    -9999.0000000        2.5174543    -9999.0000000        2.6099021
    3736      25       3    2007    -9999.0000000        4.0746944    -9999.0000000        2.4117968    -9999.0000000        2.4302647
    3737      26       3    2007    -9999.0000000        3.6661017    -9999.0000000        2.2544223    -9999.0000000        2.1440794
    3738      27       3    2007    -9999.0000000        3.2376081    -9999.0000000        2.1504955    -9999.0000000        1.9829547
    3739      28       3    2007    -9999.0000000        2.9174153    -9999.0000000        2.1091397    -9999.0000000        2.0419747
    3740      29       3    2007    -9999.0000000        2.7281480    -9999.0000000        2.1282474    -9999.0000000        2.2836925
    3741      30       3    2007    -9999.0000000        2.6466453    -9999.0000000        2.1955672    -9999.0000000        2.4920603
    3742      31       3    2007    -9999.0000000        2.6415748    -9999.0000000        2.2641934    -9999.0000000        2.6119215
    3743       1       4    2007    -9999.0000000        2.6892778    -9999.0000000        2.3309783    -9999.0000000        2.6537238
    3744       2       4    2007    -9999.0000000        2.7673906    -9999.0000000        2.3685345    -9999.0000000        2.6464789
    3745       3       4    2007    -9999.0000000        2.9301424    -9999.0000000        2.4193675    -9999.0000000        2.6808512
    3746       4       4    2007    -9999.0000000        3.0616843    -9999.0000000        2.4081512    -9999.0000000        2.6346784
    3747       5       4    2007    -9999.0000000        3.1045985    -9999.0000000        2.4010510    -9999.0000000        2.6187462
    3748       6       4    2007    -9999.0000000        3.1019301    -9999.0000000        2.3516504    -9999.0000000        2.5944116
    3749       7       4    2007    -9999.0000000        3.0814604    -9999.0000000        2.3202765    -9999.0000000        2.5647696
    3750       8       4    2007    -9999.0000000        3.0611789    -9999.0000000        2.2823643    -9999.0000000        2.5296292
    3751       9       4    2007    -9999.0000000        3.0444227    -9999.0000000        2.2377196    -9999.0000000        2.4880720
    3752      10       4    2007    -9999.0000000        3.0261634    -9999.0000000        2.1811606    -9999.0000000        2.4418280
    3753      11       4    2007    -9999.0000000        3.0059895    -9999.0000000        2.1202863    -9999.0000000        2.3921799
    3754      12       4    2007    -9999.0000000        2.9819839    -9999.0000000        2.0579318    -9999.0000000        2.3399174
    3755      13       4    2007    -9999.0000000        2.9526045    -9999.0000000        1.9877567    -9999.0000000        2.2810364
    3756      14       4    2007    -9999.0000000        2.9170698    -9999.0000000        1.9098147    -9999.0000000        2.2173149
    3757      15       4    2007    -9999.0000000        2.8748475    -9999.0000000        1.8248457    -9999.0000000        2.1501003
    3758      16       4    2007    -9999.0000000        2.8267514    -9999.0000000        1.7319337    -9999.0000000        2.0756995
    3759      17       4    2007    -9999.0000000        2.7707207    -9999.0000000        1.6334571    -9999.0000000        2.0032425
    3760      18       4    2007    -9999.0000000        2.7120995    -9999.0000000        1.5391173    -9999.0000000        1.9338743
    3761      19       4    2007    -9999.0000000        2.6529109    -9999.0000000        1.4492655    -9999.0000000        1.8644122
    3762      20       4    2007    -9999.0000000        2.5998083    -9999.0000000        1.3681984    -9999.0000000        1.7979312
    3763      21       4    2007    -9999.0000000        2.5513728    -9999.0000000        1.2980898    -9999.0000000        1.7343715
    3764      22       4    2007    -9999.0000000        2.5069167    -9999.0000000        1.2257321    -9999.0000000        1.6689269
    3765      23       4    2007        2.1000000        2.4806878    -9999.0000000        1.1819226    -9999.0000000        1.6657737
